"Time","afname","injectie","batterij","voertuig","prijs"
"Mon May 29 12:40:00 CEST 2023","0.0","0.21183333","2.916666","60.0","-51.99"
"Mon May 29 12:45:00 CEST 2023","0.0","0.21783331","2.9999993","60.0","-51.99"
"Mon May 29 12:50:00 CEST 2023","0.0","0.14291665","3.0833325","60.0","-51.99"
"Mon May 29 12:55:00 CEST 2023","0.0","0.13991666","3.1666658","60.0","-51.99"
"Mon May 29 13:00:00 CEST 2023","0.0","0.14491665","3.249999","60.0","-89.86"
"Mon May 29 13:05:00 CEST 2023","0.0","0.13766667","3.3333323","60.0","-89.86"
"Mon May 29 13:10:00 CEST 2023","0.0","0.13666666","3.4166656","60.0","-89.86"
"Mon May 29 13:16:00 CEST 2023","0.0","0.122666664","3.4999988","60.0","-89.86"
"Mon May 29 13:21:00 CEST 2023","0.0","0.11166666","3.583332","60.0","-89.86"
"Mon May 29 13:26:00 CEST 2023","0.0","0.14166665","3.6666653","60.0","-89.86"
"Mon May 29 13:31:00 CEST 2023","0.0","0.13766667","3.7499986","60.0","-89.86"
"Mon May 29 13:36:00 CEST 2023","0.0","0.13466665","3.8333318","60.0","-89.86"
"Mon May 29 13:41:00 CEST 2023","0.0","0.13266668","3.916665","60.0","-89.86"
"Mon May 29 13:46:00 CEST 2023","0.0","0.13466665","3.9999983","60.0","-89.86"
"Mon May 29 13:51:00 CEST 2023","0.0","0.21999824","4.0","60.0","-89.86"
"Mon May 29 13:56:00 CEST 2023","0.0","0.218","4.0","60.0","-89.86"
"Mon May 29 14:01:00 CEST 2023","0.0","0.204","4.0","60.0","-90.0"
"Mon May 29 14:06:00 CEST 2023","0.0","0.205","4.0","60.0","-90.0"
"Mon May 29 14:11:00 CEST 2023","0.0","0.201","4.0","60.0","-90.0"
"Mon May 29 14:17:00 CEST 2023","0.0","0.203","4.0","60.0","-90.0"
"Mon May 29 14:22:00 CEST 2023","0.0","0.198","4.0","60.0","-90.0"
"Mon May 29 14:27:00 CEST 2023","0.0","0.195","4.0","60.0","-90.0"
"Mon May 29 14:32:00 CEST 2023","0.0","0.201","4.0","60.0","-90.0"
"Mon May 29 14:37:00 CEST 2023","0.0","0.197","4.0","60.0","-90.0"
"Mon May 29 14:42:00 CEST 2023","0.0","0.198","4.0","60.0","-90.0"
"Mon May 29 14:47:00 CEST 2023","0.0","0.195","4.0","60.0","-90.0"
"Mon May 29 14:52:00 CEST 2023","0.0","0.197","4.0","60.0","-90.0"
"Mon May 29 14:58:00 CEST 2023","0.0","0.191","4.0","60.0","-90.0"
"Mon May 29 15:03:00 CEST 2023","0.0","0.194","4.0","60.0","-70.86"
"Mon May 29 15:08:00 CEST 2023","0.0","0.18","4.0","60.0","-70.86"
"Mon May 29 15:13:00 CEST 2023","0.0","0.189","4.0","60.0","-70.86"
"Mon May 29 15:18:00 CEST 2023","0.0","0.177","4.0","60.0","-70.86"
"Mon May 29 15:23:00 CEST 2023","0.0","0.175","4.0","60.0","-70.86"
"Mon May 29 15:28:00 CEST 2023","0.0","0.152","4.0","60.0","-70.86"
"Mon May 29 15:33:00 CEST 2023","0.0","0.144","4.0","60.0","-70.86"
"Mon May 29 15:38:00 CEST 2023","0.0","0.15","4.0","60.0","-70.86"
"Mon May 29 15:43:00 CEST 2023","0.0","0.161","4.0","60.0","-70.86"
"Mon May 29 15:48:00 CEST 2023","0.0","0.127","4.0","60.0","-70.86"
"Mon May 29 15:53:00 CEST 2023","0.0","0.138","4.0","60.0","-70.86"
"Mon May 29 15:58:00 CEST 2023","0.0","0.119","4.0","60.0","-70.86"
"Mon May 29 16:04:00 CEST 2023","0.0","0.11","3.996","60.0","-19.22"
"Mon May 29 16:09:00 CEST 2023","0.0","0.0","3.996","60.0","-19.22"
"Mon May 29 16:14:00 CEST 2023","0.001","0.031000137","4.0","60.0","-19.22"
"Mon May 29 16:19:00 CEST 2023","0.0","0.085","4.0","60.0","-19.22"
"Mon May 29 16:24:00 CEST 2023","0.0","0.11433333","3.997","60.0","-19.22"
"Mon May 29 16:29:00 CEST 2023","0.001","0.09633323","4.0","60.0","-19.22"
"Mon May 29 16:34:00 CEST 2023","0.0","0.09633333","3.99","60.0","-19.22"
"Mon May 29 16:39:00 CEST 2023","0.015","0.077333264","4.0","60.0","-19.22"
"Mon May 29 16:44:00 CEST 2023","0.0","0.090333335","3.992","60.0","-19.22"
"Mon May 29 16:49:00 CEST 2023","0.016","0.082333595","4.0","60.0","-19.22"
"Mon May 29 16:54:00 CEST 2023","0.0","0.0715","3.994","60.0","-19.22"
"Mon May 29 16:59:00 CEST 2023","0.0","0.064499855","4.0","60.0","-19.22"
"Mon May 29 17:04:00 CEST 2023","0.0","0.1265","4.0","60.0","-5.2"
"Mon May 29 17:10:00 CEST 2023","0.0","0.12025","4.0","60.0","-5.2"
"Mon May 29 17:15:00 CEST 2023","0.0","0.11125","4.0","60.0","-5.2"
"Mon May 29 17:20:00 CEST 2023","0.0","0.10825","4.0","60.0","-5.2"
"Mon May 29 17:25:00 CEST 2023","0.0","0.045","4.0","60.0","-5.2"
"Mon May 29 17:30:00 CEST 2023","0.0","0.056","4.0","60.0","-5.2"
"Mon May 29 17:35:00 CEST 2023","0.0","0.057","4.0","60.0","-5.2"
"Mon May 29 17:40:00 CEST 2023","0.0","0.055","4.0","60.0","-5.2"
"Mon May 29 17:45:00 CEST 2023","0.0","0.049","4.0","60.0","-5.2"
"Mon May 29 17:50:00 CEST 2023","0.0","0.025","3.966","60.0","-5.2"
"Mon May 29 17:55:00 CEST 2023","0.0056666657","0.0","3.8826668","60.0","-5.2"
"Mon May 29 18:01:00 CEST 2023","0.0","0.003","3.8236668","50.0","22.29"
"Mon May 29 18:06:00 CEST 2023","0.0","0.009","3.7706668","50.0","22.29"
"Mon May 29 18:11:00 CEST 2023","0.0","0.022916667","3.723667","50.0","22.29"
"Mon May 29 18:16:00 CEST 2023","0.0","0.027916666","3.6856668","50.0","22.29"
"Mon May 29 18:21:00 CEST 2023","0.0","0.026916668","3.621667","50.0","22.29"
"Mon May 29 18:26:00 CEST 2023","6.6666305E-4","0.020916667","3.5383337","50.0","22.29"
"Mon May 29 18:31:00 CEST 2023","0.0","0.0","3.5572503","50.0","22.29"
"Mon May 29 18:36:00 CEST 2023","0.0","0.0","3.5731668","50.0","22.29"
"Mon May 29 18:41:00 CEST 2023","0.0","0.0","3.58575","50.0","22.29"
"Mon May 29 18:46:00 CEST 2023","0.0","0.0","3.5993335","50.0","22.29"
"Mon May 29 18:51:00 CEST 2023","0.0","0.0","3.6139169","50.0","22.29"
"Mon May 29 18:56:00 CEST 2023","0.0","0.0","3.6195836","50.0","22.29"
"Mon May 29 19:01:00 CEST 2023","0.0","0.0","3.6242502","50.0","72.89"
"Mon May 29 19:06:00 CEST 2023","0.005","0.0","3.632917","50.0","72.89"
"Mon May 29 19:11:00 CEST 2023","0.0","0.0","3.6282504","50.0","72.89"
"Mon May 29 19:17:00 CEST 2023","0.0","0.0","3.6245837","50.0","72.89"
"Mon May 29 19:22:00 CEST 2023","0.0","0.0","3.620917","50.0","72.89"
"Mon May 29 19:27:00 CEST 2023","0.0","0.0","3.6103337","50.0","72.89"
"Mon May 29 19:32:00 CEST 2023","0.0","0.0","3.5997503","50.0","72.89"
"Mon May 29 19:37:00 CEST 2023","0.0","0.0","3.588167","50.0","72.89"
"Mon May 29 19:42:00 CEST 2023","0.0","0.0","3.575667","50.0","72.89"
"Mon May 29 19:47:00 CEST 2023","0.0","0.0","3.562167","50.0","72.89"
"Mon May 29 19:52:00 CEST 2023","0.0","0.0","3.549667","50.0","72.89"
"Mon May 29 19:57:00 CEST 2023","0.0","0.0","3.5377502","50.0","72.89"
"Mon May 29 20:02:00 CEST 2023","0.0","0.0","3.5258336","50.0","84.59"
"Mon May 29 20:07:00 CEST 2023","0.0","0.0","3.512917","50.0","84.59"
"Mon May 29 20:12:00 CEST 2023","0.0","0.0","3.5047505","50.0","84.59"
"Mon May 29 20:17:00 CEST 2023","0.0","0.0","3.496584","50.0","84.59"
"Mon May 29 20:22:00 CEST 2023","0.0","0.0","3.4874172","50.0","84.59"
"Mon May 29 20:27:00 CEST 2023","0.0","0.0","3.4749172","50.0","84.59"
"Mon May 29 20:32:00 CEST 2023","0.0","0.0","3.4614172","50.0","84.59"
"Mon May 29 20:38:00 CEST 2023","0.0","0.002","3.3889172","50.0","84.59"
"Mon May 29 20:43:00 CEST 2023","0.0","0.002","3.328584","50.0","84.59"
"Mon May 29 20:48:00 CEST 2023","0.0","0.003","3.3052506","50.0","84.59"
"Mon May 29 20:53:00 CEST 2023","0.0","0.0","3.2849174","50.0","84.59"
"Mon May 29 20:58:00 CEST 2023","0.0","0.0","3.2604175","50.0","84.59"
"Mon May 29 21:03:00 CEST 2023","0.0","0.0","3.2359176","50.0","80.33"
"Mon May 29 21:08:00 CEST 2023","0.0","0.0","3.2114177","50.0","80.33"
"Mon May 29 21:13:00 CEST 2023","0.0","0.0","3.1955843","50.0","80.33"
"Mon May 29 21:18:00 CEST 2023","0.0","0.0","3.178751","50.0","80.33"
"Mon May 29 21:24:00 CEST 2023","0.0","0.0","3.1629176","50.0","80.33"
"Mon May 29 21:29:00 CEST 2023","0.0","0.0","3.145751","50.0","80.33"
"Mon May 29 21:34:00 CEST 2023","0.0","0.0","3.1285844","50.0","80.33"
"Mon May 29 21:39:00 CEST 2023","0.0","0.0","3.1104176","50.0","80.33"
"Mon May 29 21:44:00 CEST 2023","0.0","0.0","3.0911677","50.0","80.33"
"Mon May 29 21:49:00 CEST 2023","0.0","0.0","3.0729177","50.0","80.33"
"Mon May 29 21:54:00 CEST 2023","0.0","0.0","3.0546677","50.0","80.33"
"Mon May 29 21:59:00 CEST 2023","0.0","0.0","3.0294178","50.0","80.33"
"Mon May 29 22:04:00 CEST 2023","0.0","0.0","3.0041678","50.0","79.75"
"Mon May 29 22:10:00 CEST 2023","0.0","0.0","2.9789178","50.0","79.75"
"Mon May 29 22:15:00 CEST 2023","0.0","0.0","2.9625845","50.0","79.75"
"Mon May 29 22:20:00 CEST 2023","0.0","0.0","2.9462512","50.0","79.75"
"Mon May 29 22:25:00 CEST 2023","0.0","0.0","2.928918","50.0","79.75"
"Mon May 29 22:30:00 CEST 2023","0.0","0.0","2.914918","50.0","79.75"
"Mon May 29 22:35:00 CEST 2023","0.0","0.0","2.900918","50.0","79.75"
"Mon May 29 22:40:00 CEST 2023","0.0","0.0","2.886918","50.0","79.75"
"Mon May 29 22:45:00 CEST 2023","0.0","0.0","2.8728347","50.0","79.75"
"Mon May 29 22:50:00 CEST 2023","0.0","0.0","2.8587513","50.0","79.75"
"Mon May 29 22:55:00 CEST 2023","0.0","0.0","2.843668","50.0","79.75"
"Mon May 29 23:00:00 CEST 2023","0.0","0.0","2.825918","50.0","74.24"
"Mon May 29 23:05:00 CEST 2023","0.0","0.0","2.8091679","50.0","74.24"
"Mon May 29 23:10:00 CEST 2023","0.0","0.0","2.7924178","50.0","74.24"
"Mon May 29 23:15:00 CEST 2023","0.0","0.0","2.7690845","50.0","74.24"
"Mon May 29 23:21:00 CEST 2023","0.0","0.0","2.7457511","50.0","74.24"
"Mon May 29 23:26:00 CEST 2023","0.0","0.0","2.721418","50.0","74.24"
"Mon May 29 23:31:00 CEST 2023","0.0","0.0","2.6985013","50.0","74.24"
"Mon May 29 23:36:00 CEST 2023","0.0","0.0","2.6755848","50.0","74.24"
"Mon May 29 23:41:00 CEST 2023","0.0","0.0","2.6526682","50.0","74.24"
"Mon May 29 23:46:00 CEST 2023","0.0","0.0","2.6349182","50.0","74.24"
"Mon May 29 23:51:00 CEST 2023","0.0","0.0","2.6171682","50.0","74.24"
"Mon May 29 23:56:00 CEST 2023","0.0","0.0","2.5984182","50.0","74.24"
"Tue May 30 00:01:00 CEST 2023","0.0","0.0","2.5825849","50.0","75.02"
"Tue May 30 00:06:00 CEST 2023","0.0","0.0","2.5667515","50.0","75.02"
"Tue May 30 00:11:00 CEST 2023","0.0","0.0","2.5499182","50.0","75.02"
"Tue May 30 00:16:00 CEST 2023","0.0","0.0","2.534335","50.0","75.02"
"Tue May 30 00:22:00 CEST 2023","0.0","0.0","2.5187516","50.0","75.02"
"Tue May 30 00:27:00 CEST 2023","0.0","0.0","2.5031683","50.0","75.02"
"Tue May 30 00:32:00 CEST 2023","0.0","0.0","2.4796684","50.0","75.02"
"Tue May 30 00:37:00 CEST 2023","0.0","0.0","2.4571683","50.0","75.02"
"Tue May 30 00:42:00 CEST 2023","0.0","0.0","2.4346683","50.0","75.02"
"Tue May 30 00:47:00 CEST 2023","0.0","0.0","2.4125016","50.0","75.02"
"Tue May 30 00:52:00 CEST 2023","0.0","0.0","2.389335","50.0","75.02"
"Tue May 30 00:57:00 CEST 2023","0.0","0.0","2.3671682","50.0","75.02"
"Tue May 30 01:02:00 CEST 2023","0.0","0.0","2.3509183","50.0","71.05"
"Tue May 30 01:07:00 CEST 2023","0.0","0.0","2.3346684","50.0","71.05"
"Tue May 30 01:12:00 CEST 2023","0.0","0.0","2.3174183","50.0","71.05"
"Tue May 30 01:18:00 CEST 2023","0.0","0.0","2.300085","50.0","71.05"
"Tue May 30 01:23:00 CEST 2023","0.0","0.0","2.2827518","50.0","71.05"
"Tue May 30 01:28:00 CEST 2023","0.0","0.0","2.2644184","50.0","71.05"
"Tue May 30 01:33:00 CEST 2023","0.0","0.0","2.2469184","50.0","71.05"
"Tue May 30 01:38:00 CEST 2023","0.0","0.0","2.2294185","50.0","71.05"
"Tue May 30 01:43:00 CEST 2023","0.0","0.0","2.2119186","50.0","71.05"
"Tue May 30 01:48:00 CEST 2023","0.0","0.0","2.1885853","50.0","71.05"
"Tue May 30 01:53:00 CEST 2023","0.0","0.0","2.164252","50.0","71.05"
"Tue May 30 01:59:00 CEST 2023","0.0","0.001","2.1409187","50.0","71.05"
"Tue May 30 02:04:00 CEST 2023","0.0","0.004","2.117002","50.0","68.9"
"Tue May 30 02:09:00 CEST 2023","0.0","0.005","2.0890853","50.0","68.9"
"Tue May 30 02:16:00 CEST 2023","0.0","0.004","2.0671687","50.0","68.9"
"Tue May 30 02:21:00 CEST 2023","0.0","0.0","2.0528355","50.0","68.9"
"Tue May 30 02:26:00 CEST 2023","0.0","0.0","2.0395021","50.0","68.9"
"Tue May 30 02:31:00 CEST 2023","0.0","0.0","2.0211687","50.0","68.9"
"Tue May 30 02:37:00 CEST 2023","0.0","0.0","2.015752","50.0","68.9"
"Tue May 30 02:42:00 CEST 2023","0.0","0.0","2.0103354","50.0","68.9"
"Tue May 30 02:47:00 CEST 2023","0.0","0.0","2.003919","50.0","68.9"
"Tue May 30 02:52:00 CEST 2023","0.0","0.0","2.003919","50.0","68.9"
"Tue May 30 02:57:00 CEST 2023","0.0","0.0","2.003919","50.0","68.9"
"Tue May 30 03:02:00 CEST 2023","0.35","0.0","2.003919","50.35","52.78"
"Tue May 30 03:07:00 CEST 2023","0.375","0.0","2.003919","50.699997","52.78"
"Tue May 30 03:12:00 CEST 2023","0.36699998","0.001","2.003919","51.049995","52.78"
"Tue May 30 03:17:00 CEST 2023","0.366","0.0","2.003919","51.399994","52.78"
"Tue May 30 03:22:00 CEST 2023","0.366","0.0","2.003919","51.749992","52.78"
"Tue May 30 03:27:00 CEST 2023","0.366","0.0","2.003919","52.09999","52.78"
"Tue May 30 03:32:00 CEST 2023","0.366","0.0","2.003919","52.44999","52.78"
"Tue May 30 03:37:00 CEST 2023","0.36058334","0.0","2.003919","52.799988","52.78"
"Tue May 30 03:42:00 CEST 2023","0.36058334","0.0","2.003919","53.149986","52.78"
"Tue May 30 03:48:00 CEST 2023","0.36058334","0.0","2.003919","53.499985","52.78"
"Tue May 30 03:53:00 CEST 2023","0.36041665","0.0","2.003919","53.849983","52.78"
"Tue May 30 03:58:00 CEST 2023","0.36141667","0.0","2.003919","54.19998","52.78"
"Tue May 30 04:03:00 CEST 2023","0.36041665","0.0","2.003919","54.54998","51.06"
"Tue May 30 04:08:00 CEST 2023","0.35991666","0.0","2.003919","54.89998","51.06"
"Tue May 30 04:13:00 CEST 2023","0.35991666","0.0","2.003919","55.249977","51.06"
"Tue May 30 04:18:00 CEST 2023","0.35991666","0.0","2.003919","55.599976","51.06"
"Tue May 30 04:23:00 CEST 2023","0.36641666","0.0","2.003919","55.949974","51.06"
"Tue May 30 04:28:00 CEST 2023","0.36641666","0.0","2.003919","56.299973","51.06"
"Tue May 30 04:33:00 CEST 2023","0.36641666","0.0","2.003919","56.64997","51.06"
"Tue May 30 04:39:00 CEST 2023","0.366","0.0","2.003919","56.99997","51.06"
"Tue May 30 04:44:00 CEST 2023","0.366","0.0","2.003919","57.349968","51.06"
"Tue May 30 04:50:00 CEST 2023","0.366","0.0","2.003919","57.699966","51.06"
"Tue May 30 04:55:00 CEST 2023","0.35966668","0.0","2.003919","58.049965","51.06"
"Tue May 30 05:00:00 CEST 2023","0.0","0.0","1.9942522","58.049965","75.91"
"Tue May 30 05:05:00 CEST 2023","0.0","0.0","1.9845855","58.049965","75.91"
"Tue May 30 05:10:00 CEST 2023","0.0","0.0","1.9748355","58.049965","75.91"
"Tue May 30 05:15:00 CEST 2023","0.0","0.0","1.9650855","58.049965","75.91"
"Tue May 30 05:20:00 CEST 2023","0.0","0.0","1.9553355","58.049965","75.91"
"Tue May 30 05:25:00 CEST 2023","0.0","0.0","1.9452522","58.049965","75.91"
"Tue May 30 05:31:00 CEST 2023","0.0","0.0","1.9351689","58.049965","75.91"
"Tue May 30 05:36:00 CEST 2023","0.0","0.0","1.9250855","58.049965","75.91"
"Tue May 30 05:41:00 CEST 2023","0.0","0.0","1.9086689","58.049965","75.91"
"Tue May 30 05:46:00 CEST 2023","0.0","0.0","1.8922522","58.049965","75.91"
"Tue May 30 05:51:00 CEST 2023","0.0","0.0","1.8758355","58.049965","75.91"
"Tue May 30 05:56:00 CEST 2023","0.0","0.0","1.8547522","58.049965","75.91"
"Tue May 30 06:01:00 CEST 2023","0.28875","0.0","1.7714188","58.399963","75.47"
"Tue May 30 06:06:00 CEST 2023","0.28774998","0.0","1.6880854","58.74996","75.47"
"Tue May 30 06:11:00 CEST 2023","0.27541664","0.0","1.6047521","59.09996","75.47"
"Tue May 30 06:16:00 CEST 2023","0.28741664","0.0","1.5214187","59.44996","75.47"
"Tue May 30 06:21:00 CEST 2023","0.28241664","0.004","1.4380853","59.799957","75.47"
"Tue May 30 06:26:00 CEST 2023","0.1332109","0.0","1.354752","60.0","75.47"
"Tue May 30 06:31:00 CEST 2023","0.0","0.0","1.3372505","60.0","75.47"
"Tue May 30 06:36:00 CEST 2023","0.0","0.002","1.314749","60.0","75.47"
"Tue May 30 06:41:00 CEST 2023","0.0","0.0","1.3047475","60.0","75.47"
"Tue May 30 06:46:00 CEST 2023","0.0","0.0","1.2947459","60.0","75.47"
"Tue May 30 06:52:00 CEST 2023","0.0","0.0","1.2847444","60.0","75.47"
"Tue May 30 06:57:00 CEST 2023","0.0","0.0","1.2697428","60.0","75.47"
"Tue May 30 07:02:00 CEST 2023","0.0","0.0","1.2547429","60.0","111.67"
"Tue May 30 07:07:00 CEST 2023","0.0","0.0","1.2367429","60.0","111.67"
"Tue May 30 07:12:00 CEST 2023","0.0","0.002","1.2173262","60.0","111.67"
"Tue May 30 07:17:00 CEST 2023","0.0","0.0","1.1999094","60.0","111.67"
"Tue May 30 07:22:00 CEST 2023","0.0","0.0","1.1824927","60.0","111.67"
"Tue May 30 07:27:00 CEST 2023","0.0","0.0","1.1720761","60.0","111.67"
"Tue May 30 07:32:00 CEST 2023","0.0","0.0","1.1626594","60.0","111.67"
"Tue May 30 07:37:00 CEST 2023","0.0","0.0","1.1522428","60.0","111.67"
"Tue May 30 07:42:00 CEST 2023","0.0","0.0","1.1084094","60.0","111.67"
"Tue May 30 07:47:00 CEST 2023","0.0","0.003","1.1015761","60.0","111.67"
"Tue May 30 07:52:00 CEST 2023","0.0","0.0","1.0777428","60.0","111.67"
"Tue May 30 07:57:00 CEST 2023","0.048083328","0.0","0.9944095","60.0","111.67"
"Tue May 30 08:02:00 CEST 2023","0.015083328","0.002","0.9110762","60.0","108.64"
"Tue May 30 08:07:00 CEST 2023","0.0","0.0","0.89265954","60.0","108.64"
"Tue May 30 08:13:00 CEST 2023","4.1666627E-4","0.0","0.80932623","60.0","108.64"
"Tue May 30 08:18:00 CEST 2023","0.003416665","0.003","0.7259929","60.0","108.64"
"Tue May 30 08:23:00 CEST 2023","0.0","0.004","0.6512429","60.0","108.64"
"Tue May 30 08:28:00 CEST 2023","0.04783333","0.001","0.5679096","60.0","108.64"
"Tue May 30 08:33:00 CEST 2023","0.078833334","0.0","0.48457626","60.0","108.64"
"Tue May 30 08:38:00 CEST 2023","0.034833334","0.01","0.4012429","60.0","108.64"
"Tue May 30 08:43:00 CEST 2023","0.0","0.006","0.31807625","60.0","108.64"
"Tue May 30 08:48:00 CEST 2023","0.0","0.009","0.2349096","60.0","108.64"
"Tue May 30 08:53:00 CEST 2023","0.0","0.014","0.15174294","60.0","108.64"
"Tue May 30 08:58:00 CEST 2023","0.0","0.013","0.0686596","60.0","108.64"
"Tue May 30 09:03:00 CEST 2023","0.014423728","0.018","0.0","60.0","90.06"
"Tue May 30 09:08:00 CEST 2023","0.08308333","0.025","0.0","60.0","90.06"
"Tue May 30 09:13:00 CEST 2023","0.0","0.02183333","0.083333336","60.0","90.06"
"Tue May 30 09:18:00 CEST 2023","0.0","0.026833333","0.16666667","60.0","90.06"
"Tue May 30 09:24:00 CEST 2023","0.0","0.030833334","0.25","60.0","90.06"
"Tue May 30 09:29:00 CEST 2023","0.0","0.038999997","0.33333334","60.0","90.06"
"Tue May 30 09:34:00 CEST 2023","0.0","0.033999994","0.4166667","60.0","90.06"
"Tue May 30 09:39:00 CEST 2023","0.0","0.04","0.5","60.0","90.06"
"Tue May 30 09:44:00 CEST 2023","0.0","0.04891666","0.5833333","60.0","90.06"
"Tue May 30 09:49:00 CEST 2023","0.0","0.054916658","0.6666666","60.0","90.06"
"Tue May 30 09:54:00 CEST 2023","0.0","0.05691666","0.74999994","60.0","90.06"
"Tue May 30 09:59:00 CEST 2023","0.0","0.05883334","0.83333325","60.0","90.06"
"Tue May 30 10:04:00 CEST 2023","0.0","0.060833327","0.91666657","60.0","82.37"
"Tue May 30 10:09:00 CEST 2023","0.0","0.06383333","0.9999999","60.0","82.37"
"Tue May 30 10:14:00 CEST 2023","0.0","0.064","1.0833333","60.0","82.37"
"Tue May 30 10:20:00 CEST 2023","0.0","0.060999997","1.1666666","60.0","82.37"
"Tue May 30 10:25:00 CEST 2023","0.0","0.07","1.25","60.0","82.37"
"Tue May 30 10:30:00 CEST 2023","0.0","0.072916664","1.3333334","60.0","82.37"
"Tue May 30 10:35:00 CEST 2023","0.0","0.07691666","1.4166667","60.0","82.37"
"Tue May 30 10:40:00 CEST 2023","0.0","0.08391667","1.5000001","60.0","82.37"
"Tue May 30 10:45:00 CEST 2023","0.0","0.094916664","1.5833335","60.0","82.37"
"Tue May 30 10:50:00 CEST 2023","0.0","0.09891666","1.6666669","60.0","82.37"
"Tue May 30 10:55:00 CEST 2023","0.0","0.10491667","1.7500002","60.0","82.37"
"Tue May 30 11:00:00 CEST 2023","0.0","0.108","1.8333336","60.0","70.23"
"Tue May 30 11:05:00 CEST 2023","0.0","0.110999994","1.916667","60.0","70.23"
"Tue May 30 11:10:00 CEST 2023","0.0","0.111999996","2.0000002","60.0","70.23"
"Tue May 30 11:15:00 CEST 2023","0.0","0.11091667","2.0833335","60.0","70.23"
"Tue May 30 11:20:00 CEST 2023","0.0","0.116916664","2.1666667","60.0","70.23"
"Tue May 30 11:25:00 CEST 2023","0.0","0.109916665","2.25","60.0","70.23"
"Tue May 30 11:31:00 CEST 2023","0.0","0.11183333","2.3333333","60.0","70.23"
"Tue May 30 11:36:00 CEST 2023","0.0","0.115833335","2.4166665","60.0","70.23"
"Tue May 30 11:41:00 CEST 2023","0.0","0.11683334","2.4999998","60.0","70.23"
"Tue May 30 11:46:00 CEST 2023","0.0","0.11991667","2.583333","60.0","70.23"
"Tue May 30 11:51:00 CEST 2023","0.0","0.11991667","2.6666663","60.0","70.23"
"Tue May 30 11:56:00 CEST 2023","0.0","0.124916665","2.7499995","60.0","70.23"
"Tue May 30 12:01:00 CEST 2023","0.0","0.16391668","2.8333328","60.0","64.68"
"Tue May 30 12:06:00 CEST 2023","0.0","0.19791666","2.916666","60.0","64.68"
"Tue May 30 12:11:00 CEST 2023","0.0","0.20791665","2.9999993","60.0","64.68"
"Tue May 30 12:16:00 CEST 2023","0.0","0.21291664","3.0833325","60.0","64.68"
"Tue May 30 12:21:00 CEST 2023","0.0","0.21291664","3.1666658","60.0","64.68"
"Tue May 30 12:26:00 CEST 2023","0.0","0.21491665","3.249999","60.0","64.68"
"Tue May 30 12:32:00 CEST 2023","0.0","0.18741664","3.3333323","60.0","64.68"
"Tue May 30 12:37:00 CEST 2023","0.0","0.17841667","3.4166656","60.0","64.68"
"Tue May 30 12:42:00 CEST 2023","0.0","0.16941667","3.4999988","60.0","64.68"
"Tue May 30 12:47:00 CEST 2023","0.0","0.11466666","3.583332","60.0","64.68"
"Tue May 30 12:52:00 CEST 2023","0.0","0.11266666","3.6666653","60.0","64.68"
"Tue May 30 12:57:00 CEST 2023","0.0","0.12766665","3.7499986","60.0","64.68"
"Tue May 30 13:02:00 CEST 2023","0.0","0.13166666","3.8333318","60.0","57.56"
"Tue May 30 13:07:00 CEST 2023","0.0","0.11866667","3.916665","60.0","57.56"
"Tue May 30 13:12:00 CEST 2023","0.0","0.122666664","3.9999983","60.0","57.56"
"Tue May 30 13:17:00 CEST 2023","0.0","0.20999825","4.0","60.0","57.56"
"Tue May 30 13:22:00 CEST 2023","0.0","0.199","4.0","60.0","57.56"
"Tue May 30 13:27:00 CEST 2023","0.0","0.182","4.0","60.0","57.56"
"Tue May 30 13:32:00 CEST 2023","0.0","0.22","4.0","60.0","57.56"
"Tue May 30 13:37:00 CEST 2023","0.0","0.232","4.0","60.0","57.56"
"Tue May 30 13:42:00 CEST 2023","0.0","0.233","4.0","60.0","57.56"
"Tue May 30 13:47:00 CEST 2023","0.0","0.228","4.0","60.0","57.56"
"Tue May 30 13:53:00 CEST 2023","0.0","0.229","4.0","60.0","57.56"
"Tue May 30 13:58:00 CEST 2023","0.0","0.22","4.0","60.0","57.56"
"Tue May 30 14:03:00 CEST 2023","0.0","0.219","4.0","60.0","54.9"
"Tue May 30 14:08:00 CEST 2023","0.0","0.227","4.0","60.0","54.9"
"Tue May 30 14:13:00 CEST 2023","0.0","0.225","4.0","60.0","54.9"
"Tue May 30 14:18:00 CEST 2023","0.0","0.221","4.0","60.0","54.9"
"Tue May 30 14:23:00 CEST 2023","0.0","0.225","4.0","60.0","54.9"
"Tue May 30 14:28:00 CEST 2023","0.0","0.224","4.0","60.0","54.9"
"Tue May 30 14:33:00 CEST 2023","0.0","0.224","4.0","60.0","54.9"
"Tue May 30 14:39:00 CEST 2023","0.0","0.206","4.0","60.0","54.9"
"Tue May 30 14:44:00 CEST 2023","0.0","0.19","4.0","60.0","54.9"
"Tue May 30 14:49:00 CEST 2023","0.0","0.216","4.0","60.0","54.9"
"Tue May 30 14:54:00 CEST 2023","0.0","0.202","4.0","60.0","54.9"
"Tue May 30 14:59:00 CEST 2023","0.0","0.181","4.0","60.0","54.9"
"Tue May 30 15:04:00 CEST 2023","0.0","0.198","4.0","60.0","51.89"
"Tue May 30 15:09:00 CEST 2023","0.0","0.165","4.0","60.0","51.89"
"Tue May 30 15:14:00 CEST 2023","0.0","0.188","4.0","60.0","51.89"
"Tue May 30 15:19:00 CEST 2023","0.0","0.199","4.0","60.0","51.89"
